"word","n"
"надсиланн",2
"надскладн",2
"надійност",2
"надіслан",2
"назаренк",2
"найвищ",2
"найдовш",2
"найрізноманітніш",2
"найшвидш",2
"накалініченк",2
"налагодит",2
"налаштован",2
"налаштув",2
"налічуєт",2
"нан",2
"нанотехнолог",2
"нанотехнологі",2
"написан",2
"наповненн",2
"напрямок",2
"нарад",2
"нараховув",2
"нарахуванн",2
"наркотик",2
"насправд",2
"настают",2
"наступ",2
"настусенк",2
"настінн",2
"натале",2
"натуральн",2
"науковиц",2
"науковопопулярн",2
"науковоприроднич",2
"науковотеоретичн",2
"наурок",2
"нахилен",2
"наці",2
"націлен",2
"нвп",2
"ндекц",2
"невдал",2
"незалежност",2
"незвичн",2
"незламн",2
"незмінн",2
"необмежен",2
"непомітн",2
"неча",2
"нмвойналович",2
"нмл",2
"новаторськ",2
"новомиколаївськ",2
"новік",2
"номінант",2
"нос",2
"нош",2
"нул",2
"нюан",2
"нікішин",2
"ніч",2
"обʼєдн",2
"обʼєкт",2
"обʼєктивн",2
"обгрунтувал",2
"обер",2
"обидв",2
"облік",2
"обмінял",2
"обранн",2
"оброблятимут",2
"обробц",2
"обстановц",2
"обсяз",2
"обєм",2
"обід",2
"обґрунтован",2
"овавраменк",2
"овоч",2
"оврєзін",2
"овфоменк",2
"оголошуєм",2
"огієнк",2
"одержан",2
"одес",2
"одинадцятикласник",2
"однак",2
"одноплатн",2
"одраз",2
"оздоблен",2
"оздобленн",2
"ознак",2
"ойлер",2
"океан",2
"окупаці",2
"олегівн",2
"олександрі",2
"олександрівськ",2
"олімпіадн",2
"онлайндискусі",2
"онлайнконкурс",2
"онлайнконференц",2
"онлайнкурс",2
"онлайнов",2
"онлайнпрезентац",2
"онлайнрежим",2
"онлайнурок",2
"онуфрак",2
"оочінч",2
"описал",2
"описан",2
"опонент",2
"опрацьовув",2
"опудал",2
"організаторськ",2
"організов",2
"органічн",2
"оришечк",2
"ослимарченк",2
"остан",2
"отрима",2
"отримуют",2
"отримуєм",2
"охоплен",2
"очищенн",2
"очікуєм",2
"очільник",2
"павич",2
"павлович",2
"павлівн",2
"павутинк",2
"пад",2
"паливод",2
"памятник",2
"пандеміє",2
"панорамн",2
"параметризац",2
"парфьон",2
"пархоменк",2
"пашківськ",2
"педагогагуманіст",2
"перебуванн",2
"перебувают",2
"перебіг",2
"перевернут",2
"переводим",2
"перегонівськ",2
"передав",2
"передан",2
"передач",2
"передаче",2
"передбачают",2
"передн",2
"передувал",2
"передумов",2
"перейм",2
"переконанн",2
"перекритт",2
"перекручуванн",2
"переможн",2
"переміщен",2
"пересуванн",2
"перетворенн",2
"перетворю",2
"перетин",2
"переходит",2
"перешкод",2
"переяслав",2
"періодичн",2
"петербурз",2
"печворк",2
"письм",2
"письменник",2
"пиш",2
"планув",2
"платформер",2
"плетінн",2
"пнпу",2
"побажан",2
"побачен",2
"побутов",2
"поваг",2
"повернут",2
"повертаєт",2
"поверхов",2
"повяз",2
"поглиблен",2
"погр",2
"поданн",2
"подарув",2
"подруг",2
"подільськ",2
"поет",2
"пожежовибухонебезпечн",2
"пожежогасінн",2
"покращит",2
"покроков",2
"положен",2
"полотн",2
"полтав",2
"полтавщин",2
"польськ",2
"поліпшит",2
"помилок",2
"помітн",2
"понов",2
"попередженн",2
"попрацюв",2
"популярност",2
"популярніст",2
"поринул",2
"поринут",2
"портал",2
"портрет",2
"порядок",2
"порівнянн",2
"посиленн",2
"послідовност",2
"посп",2
"постражд",2
"постраждал",2
"поступов",2
"потенційн",2
"потребув",2
"похідн",2
"початківц",2
"почесн",2
"почн",2
"почут",2
"пошит",2
"пошитт",2
"пояснен",2
"пояснюв",2
"поєднан",2
"поєднув",2
"поінформувал",2
"правильност",2
"правоохоронн",2
"правопорушен",2
"практикум",2
"прапор",2
"предк",2
"представленн",2
"презентува",2
"прекрасн",2
"прем",2
"претендент",2
"претенз",2
"прибиранн",2
"приблизн",2
"привітальн",2
"придб",2
"приділял",2
"призов",2
"приймают",2
"прийняв",2
"прикарпатськ",2
"природничоекономікоправов",2
"природодослідник",2
"приурочен",2
"приход",2
"приєднал",2
"проголосув",2
"прогресі",2
"продукц",2
"прожив",2
"проживают",2
"прозвітув",2
"пройден",2
"промислов",2
"пропозиціє",2
"пропонуют",2
"проректорк",2
"пророблен",2
"прослідкув",2
"протест",2
"противник",2
"протиставленн",2
"протокол",2
"прототип",2
"професіоналізм",2
"профорієнтаці",2
"профспілк",2
"профтехосвіт",2
"проявил",2
"проєктмр",2
"проєктув",2
"прізвищ",2
"психічн",2
"пту",2
"публік",2
"пудинг",2
"пульт",2
"пункт",2
"південноукраїнськ",2
"півфінал",2
"підведен",2
"підвисоцьк",2
"підвищуют",2
"підключен",2
"підкорюв",2
"піднятт",2
"підписуйт",2
"підпорядкуванн",2
"підсилю",2
"підстав",2
"підставк",2
"підтриман",2
"підтриманн",2
"підтримуюч",2
"підґрунт",2
"пік",2
"пісен",2
"післявоєнн",2
"радянськ",2
"раді",2
"ракет",2
"ранков",2
"ранн",2
"рафєєв",2
"раціональн",2
"рд",2
"реактивн",2
"реальніст",2
"реаліз",2
"реалізуєт",2
"реж",2
"резюм",2
"рекомендув",2
"реконструкці",2
"рекреаційнооздоровч",2
"ректорат",2
"реплікаці",2
"ресурсн",2
"рисунк",2
"рм",2
"робл",2
"робоквест",2
"роботехнік",2
"розбудов",2
"розваж",2
"розвиваєт",2
"розвинен",2
"розвязал",2
"розгад",2
"розгадув",2
"розглядатимут",2
"розглянув",2
"розказал",2
"розм",2
"розміщенн",2
"розпочин",2
"розпочнет",2
"розташуванн",2
"розумов",2
"розуміют",2
"рубл",2
"русланович",2
"ручн",2
"рушник",2
"рябокон",2
"ряріжняк",2
"рятувальник",2
"рідк",2
"різнотип",2
"сlevermaths",2
"савівн",2
"садиб",2
"самовдосконаленн",2
"самойленк",2
"самопочутт",2
"самореалізаці",2
"саморозвитк",2
"сафошкін",2
"свиридюк",2
"святк",2
"свідченн",2
"свідчил",2
"світил",2
"сезон",2
"семінартренінг",2
"серверн",2
"сергєєв",2
"сигналізаціє",2
"син",2
"синтез",2
"систематизаці",2
"скасован",2
"скелет",2
"скла",2
"складаєт",2
"складніш",2
"сковород",2
"скор",2
"скупченн",2
"славетн",2
"славн",2
"слободяник",2
"словаччин",2
"словянськ",2
"слуханн",2
"слухачк",2
"смерт",2
"смт",2
"снєжк",2
"сокононенк",2
"соціальнопедагогічн",2
"соціум",2
"союзник",2
"специфічн",2
"спеціалізуєт",2
"спираюч",2
"спланув",2
"сповнен",2
"спогад",2
"сподоб",2
"сподобал",2
"спонсор",2
"спостережен",2
"справедлив",2
"справедливост",2
"справил",2
"спритн",2
"спроможніст",2
"спроєктув",2
"спрямованост",2
"спів",2
"співавторств",2
"співрозмовник",2
"співрозробнице",2
"ссавц",2
"ставал",2
"стадіон",2
"становит",2
"станці",2
"старовинн",2
"стародавн",2
"стартап",2
"стартув",2
"стасик",2
"статут",2
"стб",2
"ствикл",2
"степ",2
"стефаник",2
"стец",2
"стешенк",2
"стимулюванн",2
"стимулюют",2
"стосувал",2
"стосунк",2
"стосуют",2
"стохастичн",2
"страшн",2
"стріхарчук",2
"студ",2
"студентиматематик",2
"студентипершокурсник",2
"студентипрактикант",2
"студентівпершокурсник",2
"ступін",2
"стівен",2
"стійк",2
"сувенірн",2
"сукн",2
"сумнів",2
"суперництв",2
"супроводж",2
"супроводжувал",2
"суспільногеографічн",2
